1991,N3,今年のなつは、去年のなつ______あつくありませんでしたね。 ,C,Choisir une réponse pour ___________,でも    ,しか   ,ほど    ,ごろ
1991,N3,このごろはじょうぶになったから、何______食べてもおいしいです。 ,C,Choisir une réponse pour ___________,も    ,に   ,を    ,が
1991,N3,その花はだれ______もらいましたか。 ,D,Choisir une réponse pour ___________,で    ,を   ,の    ,に
1991,N3,もう５時です。今から______６時の電車にまにあうでしょうか。 ,A,Choisir une réponse pour ___________,での    ,までも   ,とも    ,にも
1991,N3,あしたは９時______この教室に来てください。,B,Choisir une réponse pour ___________,での,までも,とも,にも
1991,N3,先生の話は知っていること______で、おもしろくなかったです。 ,B,Choisir une réponse pour ___________,しか    ,ばかり   ,ほど    ,より
1991,N3,きのう友だちが来た______、べんきょうができませんでした。 ,C,Choisir une réponse pour ___________,でも    ,だから   ,ので    ,ように
1991,N3,たくさんさとうを入れた______、まだあまくありません。 ,D,Choisir une réponse pour ___________,ばかり    ,とか   ,から    ,のに
1991,N3,友だちにかさをかりた______、かえすのをわすれていました。 ,B,Choisir une réponse pour ___________,あいだ    ,まま   ,だけ    ,ながら
1991,N3,これはあした母に______しゃしんです。,A,Choisir une réponse pour ___________,のま    ,のみ   ,のむ    ,のめ
1991,N3,日本では______とき、「さようなら」と言います。 ,A,Choisir une réponse pour ___________,かえる    ,かえって   ,かえった    ,かえっていた
1991,N3,おばあさんのにもつを______あげたら、おばあさんはとてもよろこびました。 ,B,Choisir une réponse pour ___________,もった    ,もって   ,もとう    ,もつと
1991,N3,あの人はほんとうに    のですか。,C,Choisir une réponse pour ___________,学生    ,学生だ   ,学生な    ,学生と
1991,N3,子どもたちにものをたいせつにする______いつも言っています。 ,D,Choisir une réponse pour ___________,ことが    ,ことに   ,ような    ,ように
1991,N3,子供はまだ3さいです。山の上まで______のはむりでしょう。 ,C,Choisir une réponse pour ___________,歩ける    ,歩かれる   ,歩かせる    ,歩いた
1991,N3,______そうなレストランだったので、入りませんでした。 ,B,Choisir une réponse pour ___________,たかい    ,たか   ,たかく    ,たかくて
1991,N3,わたしは子どものときけがをして入院______ことがあります。 ,D,Choisir une réponse pour ___________,する    ,しない   ,して    ,した
1991,N3,けさ、６時ごろから雨が______始めました。 ,B,Choisir une réponse pour ___________,ふる    ,ふり   ,ふって    ,ふったり
1991,N3,もし、ことばの意味が______、先生にしつもんしてください。,A,Choisir une réponse pour ___________, わからなかったら    ,わからなくて   ,わからないと    ,わからないで
1991,N3,「あの小さい字が______か。」 「はい、(にほん)と書いてあります。」,A,Choisir une réponse pour ___________,見えます    ,見せます   ,見ます    ,見ています
1991,N3,学生「わたしはかぜをひいてしまいました。あしたじゅぎょうを______ください。」 先生「はい、どうぞ。ゆっくり休んでください。」,B,Choisir une réponse pour ___________,休まれて    ,休ませて   ,休んで    ,休んでみて
1991,N3,かとう「あしたはサッカーのしあいです。もし雨が______しあいをします。がんばって ください。」 みんな「はい、がんばります。｣,D,Choisir une réponse pour ___________,ふるのに    ,ふるので   ,ふって    ,ふっても 
1991,N3,「このスープちょっとからくないですか。」「そうですか。ちょっとのんでみましょう。うーん、ちょっと______ですね。」,A,Choisir une réponse pour ___________,からいよう    ,からいらしい   ,からいため    ,からいそう
1991,N3,ドアを開けて、「ごめんください。」と言いました。 ______、ねこが3びき出てきました。,C,Choisir une réponse pour ___________,では    ,だから   ,すると    ,それなのに
1991,N3,田中：「ヤンさん、いつも本を読んでいますが、何かしけんを（ 1 ）べんきょうしているんです か。」 ヤン：「いいえ、これはわたしのしゅみなんです。子どものときからりょうしんがたくさん本を 買って（ 2 ）ので、すきになりました。｣ 田中：「どんな本をよく読みますか。」 ヤン：「れきしの本や科学の本がとくにすきです。おもしろくて、しょくじの時間をわすれて（ 3 ）こともあります。」田中：「それに、本はわたしたちにいろいろなことを（ 4 ）くれますね。」 ヤン：「これからも本をたくさん読んで（ 5 ）と思っています。」,C,Choisir une réponse pour 1,うけるように    ,うけさせるために   ,うけるために    ,うけさせるように 
1991,N3,田中：「ヤンさん、いつも本を読んでいますが、何かしけんを（ 1 ）べんきょうしているんです か。」 ヤン：「いいえ、これはわたしのしゅみなんです。子どものときからりょうしんがたくさん本を 買って（ 2 ）ので、すきになりました。｣ 田中：「どんな本をよく読みますか。」 ヤン：「れきしの本や科学の本がとくにすきです。おもしろくて、しょくじの時間をわすれて（ 3 ）こともあります。」田中：「それに、本はわたしたちにいろいろなことを（ 4 ）くれますね。」 ヤン：「これからも本をたくさん読んで（ 5 ）と思っています。」,B,Choisir une réponse pour 2,いただいた    ,くれた   ,さしあげた    ,あげた 
1991,N3,田中：「ヤンさん、いつも本を読んでいますが、何かしけんを（ 1 ）べんきょうしているんです か。」 ヤン：「いいえ、これはわたしのしゅみなんです。子どものときからりょうしんがたくさん本を 買って（ 2 ）ので、すきになりました。｣ 田中：「どんな本をよく読みますか。」 ヤン：「れきしの本や科学の本がとくにすきです。おもしろくて、しょくじの時間をわすれて（ 3 ）こともあります。」田中：「それに、本はわたしたちにいろいろなことを（ 4 ）くれますね。」 ヤン：「これからも本をたくさん読んで（ 5 ）と思っています。」,C,Choisir une réponse pour 3,いく    ,くる   ,しまう    ,おく 
1991,N3,田中：「ヤンさん、いつも本を読んでいますが、何かしけんを（ 1 ）べんきょうしているんです か。」 ヤン：「いいえ、これはわたしのしゅみなんです。子どものときからりょうしんがたくさん本を 買って（ 2 ）ので、すきになりました。｣ 田中：「どんな本をよく読みますか。」 ヤン：「れきしの本や科学の本がとくにすきです。おもしろくて、しょくじの時間をわすれて（ 3 ）こともあります。」田中：「それに、本はわたしたちにいろいろなことを（ 4 ）くれますね。」 ヤン：「これからも本をたくさん読んで（ 5 ）と思っています。」,C,Choisir une réponse pour 4,かんがえて    ,かんがえられて   ,かんがえさせて    ,かんがえさせられて 
1991,N3,田中：「ヤンさん、いつも本を読んでいますが、何かしけんを（ 1 ）べんきょうしているんです か。」 ヤン：「いいえ、これはわたしのしゅみなんです。子どものときからりょうしんがたくさん本を 買って（ 2 ）ので、すきになりました。｣ 田中：「どんな本をよく読みますか。」 ヤン：「れきしの本や科学の本がとくにすきです。おもしろくて、しょくじの時間をわすれて（ 3 ）こともあります。」田中：「それに、本はわたしたちにいろいろなことを（ 4 ）くれますね。」 ヤン：「これからも本をたくさん読んで（ 5 ）と思っています。」,B,Choisir une réponse pour 5,いく    ,いこう   ,くる    ,きて
1991,N3,ヤン：「今日のかいぎは何人ぐらいあつまるか知っていますか。」 田中：「いいえ、よくは（ 6 ）。」 ヤン：「そうですか。今日は小川先生が（ 7 ）と聞きましたよ。」 田中：「わたしも小川に（ 8 ）聞いて、楽しみにして来たんです。」 ヤン：「今夜は帰りがおそく（ 9 ）だけど、だいじょうぶですか。」 田中：「ええ、けさかぞくには（ 10 ）から、だいじょうぶです。」,A,Choisir une réponse pour 6,知りません    ,知ってありません   ,知っています    ,知らないでいます 
1991,N3,ヤン：「今日のかいぎは何人ぐらいあつまるか知っていますか。」 田中：「いいえ、よくは（6知りません）。」 ヤン：「そうですか。今日は小川先生が（ 7 ）と聞きましたよ。」 田中：「わたしも小川に（ 8 ）聞いて、楽しみにして来たんです。」 ヤン：「今夜は帰りがおそく（ 9 ）だけど、だいじょうぶですか。」 田中：「ええ、けさかぞくには（ 10 ）から、だいじょうぶです。」,D,Choisir une réponse pour 7,まいる    ,めしあがる   ,うかがう    ,いらっしゃる 
1991,N3,ヤン：「今日のかいぎは何人ぐらいあつまるか知っていますか。」 田中：「いいえ、よくは（6知りません）。」）。」 ヤン：「そうですか。今日は小川先生が（ 7 ）と聞きましたよ。」 田中：「わたしも小川に（ 8 ）聞いて、楽しみにして来たんです。」 ヤン：「今夜は帰りがおそく（ 9 ）だけど、だいじょうぶですか。」 田中：「ええ、けさかぞくには（ 10 ）から、だいじょうぶです。」,D,Choisir une réponse pour 8,なりそう    ,なるような   ,なりそうな    ,なるだろう 
1991,N3,ヤン：「今日のかいぎは何人ぐらいあつまるか知っていますか。」 田中：「いいえ、よくは（6知りません）。」）。」 ヤン：「そうですか。今日は小川先生が（ 7いらっしゃる ）と聞きましたよ。」 田中：「わたしも小川に（ 8なるだろう  ）聞いて、楽しみにして来たんです。」 ヤン：「今夜は帰りがおそく（ 9 ）だけど、だいじょうぶですか。」 田中：「ええ、けさかぞくには（ 10 ）から、だいじょうぶです。」,B,Choisir une réponse pour 10,言うつもりだ    ,言っておいた   ,言わないでいる    ,言おうと思った
1991,N3,伝言板 月日 9月16日 時間 18：00 伝言 かとうさんとすずきさんへ さきに行って、きっさてんでまっています。 ヤンより,C,まっているのはだれですか。,すずきさんです,かとうさんです,ヤンさんです,すずきさんとかとうさ んです リ
1991,N3,リー：「電気をけしましょうか。」 田中：「ラジャさんが来ますから、そのままにしておきましょう。」 リー：「はい、そうします。」 ,A,リーさんはどうしますか。 ,電気をけしません。 ,電気をけします。,電気をつけます。 ,電気をつけません。
1991,N3,田中：「リーさんはどんなところへ行きたいですか。」 リー：「そうですね。リンさんは京都のような町へ行きたいって言っていましたけど、わたしは しずかな山の中ですね。」（1）,B,リーさんはリンさんと山へ行きたいと言っていますか。 ,リーさんはしずかな山へ行きたいと言っています。 ,リーさんはどんなところへ行きたいと言っていますか。 ,リーさんはしずかな京都へ行きたいと言っています。 ,リーさんは田中さんと京都へ行きたいと言っています。
1991,N3,工場見学のおしらせ あしたは11時から 自動車工場の見学です。学校を10時に出発できるよう10分前にあつまっ てください。あつまる場所は南門です。（1） ,C,学校の南門に、9時50分です。,学校の南門に、9時50分です。,工場の南門に、10時10分です。,学校の南門に、9時50分です。,工場の南門に、9時50分です。
1991,N3,山川  「あ、もう11時。すぐ帰らなくちゃ。」      ヤン  「もう帰るんですか。あしたは日曜日で、休みでしょ。      山川  「でも電車がなくなりますから。」（1）,A,この会話では、山川さんはこれからどうするつもりですか。 ,電車で帰ります。,まで帰りません。 ,タクシーで帰ります。 ,今日は帰りません。
1991,N3,きのう母をおくりにくうこうへ行った。デッキで母がのったひこうきがとんでいくのをじっと見て いたら、国へ帰りたくなった。（1）,D,この文からわかることはつぎのどれですか。 , きのうこの人はおかあさんと国へ帰った。,きのうこの人のおかあさんはくうこうへこの人をおくりに来た。 ,きのうこの人とおかあさんはくうこうへひこうきを見に行った。 ,きのうこの人のおかあさんは国へ帰った.
1991,N3,ヤンさん、9月10日のお手紙、今日着きました。毎月月はじめに着くお手紙が今月は10日を すぎても来ません。それで、日本語のべんきょうがいそがしいのか、病気をしたのかとむす めと話をしていました。お手紙読んでほんとうにびっくりしました。じこの後、すぐに病院でよくしらべたそうです が、ほんとうにもうだいじょぶなのですか。9月22日にはしごとで東京へ行きます。その後で あなたのアパートへ行きたいと思います。じこのこと、けがのようす、その後のことをもっと 知りたいと思います。電話ではよくわかりませんでしたからね。そして、あなたの元気なかお が見たいです。ですから、その日のつごうはどうか、電話で知らせてください。夜ならいつで も家にいますから。とにかく、雨の日にかさをさして、自動車にのることはもう二度としないでくださいね。で は、22日に会いましょう。おだいじに。9月12日京都市  山田よし子.,C,ヤンさんの手紙はいつ着きましたか。 ,9月1日,9月10日 ,9月12日 ,9月22日
1991,N3,ヤンさん、9月10日のお手紙、今日着きました。毎月月はじめに着くお手紙が今月は10日を すぎても来ません。それで、日本語のべんきょうがいそがしいのか、病気をしたのかとむす めと話をしていました。お手紙読んでほんとうにびっくりしました。じこの後、すぐに病院でよくしらべたそうです が、ほんとうにもうだいじょぶなのですか。9月22日にはしごとで東京へ行きます。その後で あなたのアパートへ行きたいと思います。じこのこと、けがのようす、その後のことをもっと 知りたいと思います。電話ではよくわかりませんでしたからね。そして、あなたの元気なかお が見たいです。ですから、その日のつごうはどうか、電話で知らせてください。夜ならいつで も家にいますから。とにかく、雨の日にかさをさして、自動車にのることはもう二度としないでくださいね。で は、22日に会いましょう。おだいじに。9月12日京都市  山田よし子.,A,ヤンさんの手紙がおそくなったのはどうしてですか。 ,ヤンさんがじこでけがをしたからです。,ヤンさんがべんきょうでいそがしかったからです。 ,ヤンさんが病気だったからです。,ヤンさんがしごとで東京に行っていたからです。 
1991,N3,ヤンさん、9月10日のお手紙、今日着きました。毎月月はじめに着くお手紙が今月は10日を すぎても来ません。それで、日本語のべんきょうがいそがしいのか、病気をしたのかとむす めと話をしていました。お手紙読んでほんとうにびっくりしました。じこの後、すぐに病院でよくしらべたそうです が、ほんとうにもうだいじょぶなのですか。9月22日にはしごとで東京へ行きます。その後で あなたのアパートへ行きたいと思います。じこのこと、けがのようす、その後のことをもっと 知りたいと思います。電話ではよくわかりませんでしたからね。そして、あなたの元気なかお が見たいです。ですから、その日のつごうはどうか、電話で知らせてください。夜ならいつで も家にいますから。とにかく、雨の日にかさをさして、自動車にのることはもう二度としないでくださいね。で は、22日に会いましょう。おだいじに。9月12日京都市  山田よし子.,D,ヤンさんはこの手紙を読んで、何をしますか。,山田さんに手紙を書きます。 ,山田さんの電話をまちます。 ,山田さんの手紙をまちます。 ,山田さんに電話をかけます。
1991,N4,車の中に男の子が何人いますか,B,車,しゃ,くるま,ちゃ,くろま
1991,N4,車の中に男の子が何人いますか,A,中,なか,なっか,ちゅう,ちゅん
1991,N4,車の中に男の子が何人いますか,B,男の子,おんなのこ,おとこのこ,おどこのこ,おうなのこ
1991,N4,車の中に男の子が何人いますか,D,何人,なにひと,なんじん,なにじん,なんにん
1991,N4,一日は二十四時間です。そして、一時間は六十分で、一分は六十びょうです。,D,一日,ついたち,ひとひ,いちじつ,いちにち
1991,N4,一日は二十四時間です。そして、一時間は六十分で、一分は六十びょうです,C,二十四時間,にじゅうしじげん,にじゅうよんじけん,にじゅうよじかん	にじゅうしじかん,にじゅうしじかん
1991,N4,一日は二十四時間です。そして、一時間は六十分で、一分は六十びょうです,A,一分,いっぷん,いちふん,いちぶ,いちぶん
1991,N4,雨の日は外へ出ないで、家でゆっくり休みます。,B,雨,かぜ,あめ,ゆき,くも
1991,N4,雨の日は外へ出ないで、家でゆっくり休みます。,A,外,そと,はか,どこ,うち
1991,N4,雨の日は外へ出ないで、家でゆっくり休みます。,C,出ない,いかない,こない,でない,やらない
1991,N4,雨の日は外へ出ないで、家でゆっくり休みます。,C,家,へや,しつ,いえ,みせ
1991,N4,雨の日は外へ出ないで、家でゆっくり休みます。,D,休み,のみ,たのみ,すみ,やすみ
1991,N4,先に食べてください。わたしは後で食べます。,D,先に,せんに,つぎに,すぐに,さきに
1991,N4,先に食べてください。わたしは後で食べます。,C,食べて,とべて,のべて,たべて,くべて
1991,N4,先に食べてください。わたしは後で食べます。,A,後で,あとで,にちで,ごで,こうで
1991,N4,えきのまえでバスをおります。そして、みなみのほうへ00メートルぐらいいってください。ひだりがわにおおきいホテルがあります。,B,まえ,後,前,先,間
1991,N4,えきのまえでバスをおります。そして、みなみのほうへ00メートルぐらいいってください。ひだりがわにおおきいホテルがあります。,C,みなみ,東,西,南,北
1991,N4,えきのまえでバスをおります。そして、みなみのほうへ00メートルぐらいいってください。ひだりがわにおおきいホテルがあります。,D,いって,言って,走って,入って,行って
1991,N4,えきのまえでバスをおります。そして、みなみのほうへ00メートルぐらいいってください。ひだりがわにおおきいホテルがあります。,A,ひだり,左,在,石,右
1991,N4,えきのまえでバスをおります。そして、みなみのほうへ00メートルぐらいいってください。ひだりがわにおおきいホテルがあります。,D,おおきい,高きい,多きい,広きい,大きい
1991,N4,ちちのたんじょうびにねくたいとわいしゃつをあげました。,D,ちち,母,姉,兄,父
1991,N4,ちちのたんじょうびにねくたいとわいしゃつをあげました。,A,ねくたい,ネクタイ,ネタクイ,スクタイ,スタクイ
1991,N4,ちちのたんじょうびにねくたいとわいしゃつをあげました。,C,わいしゃつ,ウイシャツ,ウイシュツ,ワイシャツ,ワイシュツ
1991,N4,こんしゅうのすいようびのしんぶんがありますか。,C,こんしゅう,来週,先週,今週,近週
1991,N4,こんしゅうのすいようびのしんぶんがありますか,B,しんぶん,新文,新聞,新分,新本
1991,N4,_____、えいがをみにいきませんか。,C,Choisir une réponse pour ___________,ゆうべ,きのう,あして,おととい
1991,N4,わたしはいつも_____をききながらべんきょうします。,B,Choisir une réponse pour ___________,ぺん,ラジオ,テープル,ストーブ
1991,N4,わたしのすきなのみものは_____です。,B,Choisir une réponse pour ___________,おかし,こうちゃ,みかん,ねこ
1991,N4,わたしはじてんしゃを_____もっています。,A,Choisir une réponse pour ___________,にだい,にさつ,にほん,にまい
1991,N4,この_____じしょはだれのですか。,D,Choisir une réponse pour ___________,ほそい,まるい,みじかい,ちいさい
1991,N4,ちちはことし80さいですが、_____です。,A,Choisir une réponse pour ___________,げんき,けっこう,ざんねん,かんたん
1991,N4,あめがふっています。みんなかさを_____います。,C,Choisir une réponse pour ___________,あけて,あげて,さして,つけて
1991,N4,がくせいたちはきょうしつでやまだせんせいににほんごを_____います。,A,Choisir une réponse pour ___________,ならって,つくって,おぼえて,べんきょうして
1991,N4,やまださんはあかいぼうしを_____います。,D,Choisir une réponse pour ___________,きた,しめて,はいて,かぶって
1991,N4,やまださんたいていおふろにはいって、_____ねます。,B,Choisir une réponse,ちょうど,すぐに,まだ,だんだん
1991,N4,にちようびはしょくどうがやすみです。,D,Choisir une réponse,にちようびはしょくどうがあいています。,にちようびはしょくどうがこんでいますに,ちようびはしょくどうがやっています。,にちようびはしょくどうがしまっています。
1991,N4,このえはきらいです。,C,Choisir une réponse,このえはすきです。,このえはきれいです。,このえはすきではありません。,このえはきれいではありません。
1991,N4,へやのでんきをつけました。,C,Choisir une réponse,へやをあたたかくしました。,へやをすずしくしました。,へやをあかるくしました。,へやをくらくしました。
1991,N4,これはせっけんです。,A,Choisir une réponse,これはなにかをあらうときにつかいます。,これはなにかをつくるときにつかいます。,これはなにかをきくときにつかいます。,これはなにかをみるときにつかいます。
1991,N4,このもんだいはむずかしくありません。,B,Choisir une réponse,このもんだいはできません。,このもんだいはやさしいです。,このもんだいはみじかいです。,このもんだいはわかりません。
1991,N4,わたしたちはえきまでバス＿＿＿＿行きましょう。,D,Choisir une réponse pour ___________,を,に,が,で
1991,N4,「あなたのかばんはどれですか。」「わたしのかばんはあのくろい＿＿＿＿です。」,A,Choisir une réponse pour ___________,の,に,か,と
1991,N4,わたしはあしたかいもの＿＿＿行きます。,B,Choisir une réponse pour ___________,が,に,を,で
1991,N4,ゆびんきょく＿＿＿＿どこですか。,C,Choisir une réponse pour ___________,で,が,は,を
1991,N4,わたしはいそがしいから、だれ＿＿＿あいません。,C,Choisir une réponse pour ___________,では,へも,にも,とは
1991,N4,「きょうの ごごはどこ＿＿＿行きますか。」「はい、だいがくへ行きます。」,A,Choisir une réponse pour ___________,かへ,にも,でも,へも
1991,N4,わたしはきのうこうえん＿＿＿＿しゃしんをとりました。,D,Choisir une réponse pour ___________,に,へ,が,で
1991,N4,あの人はどこ＿＿＿来ましたか。,C,Choisir une réponse pour ___________,だけ,など,から,でも
1991,N4,きのうのよるはあめ＿＿＿つよく ふりましたね。,D,Choisir une réponse pour ___________,と,に,を,が
